request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Toronto-khmluBUq,2024-07-25T05:54:19.760000Z,LivingstonRd(HighlandCreekTrail)--xpc5DFuz,2024-07-25,Thursday,00:03,Toronto,a3860ef7a1996bfe83863f7086adb77b,Livingston Rd (Highland Creek Trail),2,16
Toronto-jdS0Yiv5,2024-07-25T05:54:16.152000Z,TwelfthSt/ThirteenthSt--T6uHmS6S,2024-07-25,Thursday,00:03,Toronto,8bd81a9fcb43f04a9b8f80996312e61e,Twelfth St / Thirteenth St,22,0
Toronto-WaLDoQF9,2024-07-25T05:54:18.193000Z,WallaceAve/PaulineAve--frERWsmc,2024-07-25,Thursday,00:03,Toronto,c5db2e6382e20bec3e404aaf7ea89ccb,Wallace Ave / Pauline Ave,6,10
Toronto-NW5vHEXE,2024-07-25T05:54:19.739000Z,KingstonRd/BeechAve--fyAjcvHx,2024-07-25,Thursday,00:03,Toronto,d747893c66003f215b8502161eb40f5e,Kingston Rd / Beech Ave,8,5
Toronto-fi93PtM5,2024-07-25T05:54:19.748000Z,VictoriaParkAve/DanforthAve--RVMNSb56,2024-07-25,Thursday,00:03,Toronto,0153756b9e136b96e730aaa2f048227f,Victoria Park Ave / Danforth Ave,6,11
Toronto-Y0QJj9HC,2024-07-25T05:54:18.301000Z,UnionStation--QfI2tuhj,2024-07-25,Thursday,00:03,Toronto,ded51d399ed59c94c0a464202fc09fe0,Union Station,2,37
Toronto-m7hWANq7,2024-07-25T05:54:22.908000Z,HayterSt/LaPlanteAve--ochg1oEY,2024-07-25,Thursday,00:03,Toronto,b5012608da25a66be2fe79465186ff62,Hayter St / La Plante Ave,0,22
Toronto-qashHIzT,2024-07-25T05:54:19.547000Z,SeatonSt/DundasStE-SMART--cIsZaEBs,2024-07-25,Thursday,00:03,Toronto,033dd75f330fec10400341177c68036e,Seaton St / Dundas St E - SMART,18,14
Toronto-svVAbu8C,2024-07-25T05:54:18.704000Z,LundyAve/ÉtienneBrûléPark--hERLKEDR,2024-07-25,Thursday,00:03,Toronto,080c6cc1f827d976fd75f9ccf53db95c,Lundy Ave / Étienne Brûlé Park,14,0
Toronto-dqJca6UV,2024-07-25T05:54:16.132000Z,ChilternHillRd/EglintonAveW--raS97Ab1,2024-07-25,Thursday,00:03,Toronto,5f02574f10f8ec2871df512546cf6f65,Chiltern Hill Rd / Eglinton Ave W,1,15
Toronto-HiC5zMe1,2024-07-25T05:54:23.636000Z,TorresdaleAve/AntibesDr--yBPAptyf,2024-07-25,Thursday,00:03,Toronto,3e8872d5357f08ebd702863ab04e913e,Torresdale Ave / Antibes Dr,3,9
Toronto-SZAqexoT,2024-07-25T05:54:20.652000Z,EstherShinerStadium--PxX6dCPL,2024-07-25,Thursday,00:03,Toronto,126121fbcccd20a50c8bd94206c7d81b,Esther Shiner Stadium,2,21
Toronto-ceowSztv,2024-07-25T05:54:19.812000Z,St.GeorgeSt/HoskinAve--MihpdA5v,2024-07-25,Thursday,00:03,Toronto,a2e02c044b1d003adb0993f8da78ee58,St. George St / Hoskin Ave,4,9
Toronto-2cWFKBaL,2024-07-25T05:54:17.751000Z,FlemingCres/BayviewAve--hjsjsGg9,2024-07-25,Thursday,00:03,Toronto,70222e00b684e247dd3f982cfb268e2e,Fleming Cres / Bayview Ave,4,9
Toronto-5WsBtGkP,2024-07-25T05:54:21.420000Z,KingStE/VictoriaSt--grxY8Hku,2024-07-25,Thursday,00:03,Toronto,af8ef901117705bf69e591e81d28a15f,King St E / Victoria St,10,7
Toronto-FyX23qHc,2024-07-25T05:54:23.844000Z,AlamedaAve/VaughanRd-SMART--9IjUkrqr,2024-07-25,Thursday,00:03,Toronto,9ee0fa9e2c3afc338a74a6b49af02e41,Alameda Ave / Vaughan Rd - SMART,2,13
Toronto-u9fxqSdT,2024-07-25T05:54:21.338000Z,AdelaideStW/StrachanAve--ftk2Pyin,2024-07-25,Thursday,00:03,Toronto,bcf5ea04f184984e5cbd8571527636ff,Adelaide St W / Strachan Ave,7,3
Toronto-yyYyCbRz,2024-07-25T05:54:18.624000Z,RoyalYorkRd/LakeShoreBlvdW--0J8OyZnN,2024-07-25,Thursday,00:03,Toronto,9c10c5f861261da626f9707ada4e8e04,Royal York Rd / Lake Shore Blvd W,17,1
Toronto-AU1CFpG5,2024-07-25T05:54:16.197000Z,RunnymedeRd/AnnetteSt--RgMmZpbA,2024-07-25,Thursday,00:03,Toronto,48a626ef3a6cfbbccdaea283ce5901c6,Runnymede Rd / Annette St,3,9
Toronto-AC5WgH7h,2024-07-25T05:54:20.716000Z,SalemAve/BloorStW--4eExIhyn,2024-07-25,Thursday,00:03,Toronto,57f2fc67a917b973ca7f31a994e0c63a,Salem Ave / Bloor St W,5,9
Toronto-iyumPev5,2024-07-25T05:54:20.706000Z,DufferinSt/BloorStW--7QloUSBV,2024-07-25,Thursday,00:03,Toronto,8ef3bc5ab6805d2c5411023f4318d778,Dufferin St / Bloor St W,0,20
Toronto-qnRLiVkp,2024-07-25T05:54:19.849000Z,DavisvilleAve/PailtonCres--Pxvloo19,2024-07-25,Thursday,00:03,Toronto,407c8fc47ef8f822af020375a4f7dc79,Davisville Ave / Pailton Cres,14,3
Toronto-WxwwpicL,2024-07-25T05:54:23.802000Z,HighParkAve/DundasStW--FIHt7M4a,2024-07-25,Thursday,00:03,Toronto,3afcafcea065abef8dd2beafcb78c7bd,High Park Ave / Dundas St W,4,10
Toronto-Hst1oL1Z,2024-07-25T05:54:16.180000Z,JudsonSt/RoyalYorkRd--VRxGeaJn,2024-07-25,Thursday,00:03,Toronto,e6588e3838b256ab32f9b7db54be5a66,Judson St / Royal York Rd,9,7
Toronto-m52efp40,2024-07-25T05:54:21.956000Z,WilketCreekPark--O3D3ywVo,2024-07-25,Thursday,00:03,Toronto,b29cba584424066f83f374b2c3fe1780,Wilket Creek Park,4,23
Toronto-HaQfhylb,2024-07-25T05:54:22.789000Z,AnnetteSt/DundasStW--9Sg5FJya,2024-07-25,Thursday,00:03,Toronto,87722dd793400f7a61a96a59b9133e4f,Annette St / Dundas St W,1,14
Toronto-PclPDJIn,2024-07-25T05:54:16.139000Z,NobleSt/QueenStW--2A6uXEqM,2024-07-25,Thursday,00:03,Toronto,d6d49f7d4ddb2cd466938a1b424c1412,Noble St / Queen St W,12,1
Toronto-12ON0GUc,2024-07-25T05:54:22.766000Z,OriolePkwy/KilbarryRd--H9s1MjSC,2024-07-25,Thursday,00:03,Toronto,51987cd2ab0d05eeb2f79bcb596e348b,Oriole Pkwy / Kilbarry Rd,1,17
Toronto-H9b4gShT,2024-07-25T05:54:22.829000Z,EastLynnAve/DanforthAve--TyTYXKz6,2024-07-25,Thursday,00:03,Toronto,b20ef84c05107095581cdd50b2bb4a2c,East Lynn Ave / Danforth Ave,7,7
Toronto-LzdCT0Vk,2024-07-25T05:54:20.496000Z,LangfordAve/DanforthAve-SMART--sn2rcQHQ,2024-07-25,Thursday,00:03,Toronto,c4a01864ecb66e9b1ee3023d3205a281,Langford Ave / Danforth Ave - SMART,15,17
Toronto-2WfqeM0M,2024-07-25T05:54:22.816000Z,UniversityofTorontoScarborough--nsLJu3Xl,2024-07-25,Thursday,00:03,Toronto,3c7236f4a281b569b57f40c0bf29c4ca,University of Toronto Scarborough,9,7
Toronto-IfnBwvGh,2024-07-25T05:54:20.812000Z,190QueensQuayE--m4Sf3Mgw,2024-07-25,Thursday,00:03,Toronto,df0ee6e75eb32441818a11d990fa844a,190 Queens Quay E,6,6
Toronto-KlGbCfdv,2024-07-25T05:54:22.802000Z,ElmSt/UniversityAve(EastSide)--MYVezFyq,2024-07-25,Thursday,00:03,Toronto,9703f67f16a349591949e76da3714b61,Elm St/ University Ave (East Side),0,16
Toronto-IMHLHUya,2024-07-25T05:54:19.724000Z,WaterfrontTrail(RougeHill)--l25SkPTR,2024-07-25,Thursday,00:03,Toronto,b1685246ce6cfe5b9d621a1991c3cedb,Waterfront Trail (Rouge Hill),15,4
Toronto-1Kg7uyoC,2024-07-25T05:54:19.025000Z,StClairAveW/GunnsRd--0TLEV44E,2024-07-25,Thursday,00:03,Toronto,c0538b0581a59e1e7321a382b5ab17ab,St Clair Ave W / Gunns Rd,3,19
Toronto-8k2ocVgA,2024-07-25T05:54:16.643000Z,PapeAve/GambleAve--aFySTa0B,2024-07-25,Thursday,00:03,Toronto,052763ac927bce9197aa6381f508576f,Pape Ave / Gamble Ave,17,0
Toronto-zZxwIiNz,2024-07-25T05:54:19.292000Z,RoehamptonAve/MountPleasantRd--aBXqFItZ,2024-07-25,Thursday,00:03,Toronto,0faf9e7c7d5403b8f7dc7574fa6d0c6e,Roehampton Ave / Mount Pleasant Rd,1,13
Toronto-goLjQ3Qt,2024-07-25T05:54:18.333000Z,ChurchSt/BloorStE--EFLUay0D,2024-07-25,Thursday,00:03,Toronto,f3aa2a6bb24e5012b030c6810cf39964,Church St / Bloor St E,0,13
Toronto-Li2kghFY,2024-07-25T05:54:21.428000Z,200BloorStE--AlYvcPNB,2024-07-25,Thursday,00:03,Toronto,6fcf6974fe1a08b20ab7f70d70da6cb0,200 Bloor St E,1,22
Toronto-VZxYRiFQ,2024-07-25T05:54:17.746000Z,MoorePark--sgrRqd7e,2024-07-25,Thursday,00:03,Toronto,fb2618cee3456166ccc52c3ceeae13c6,Moore Park,3,8
Toronto-ePzxXsAG,2024-07-25T05:54:20.623000Z,BloorStW/PacificAve--vyvCWA8e,2024-07-25,Thursday,00:03,Toronto,e473bffc39f79fdd42e27583ccbe0709,Bloor St W / Pacific Ave,7,0
Toronto-thLIsv0n,2024-07-25T05:54:22.169000Z,DanforthAve/DewhurstBlvd--i5t8TWSI,2024-07-25,Thursday,00:03,Toronto,3d71c9ff5bcbaad794a49115e11786e3,Danforth Ave / Dewhurst Blvd,4,10
Toronto-PJBDsIYc,2024-07-25T05:54:20.636000Z,BloorStW/BrockAve--953t4LuV,2024-07-25,Thursday,00:03,Toronto,fea3f9dfbcc18225728f10913c5d3d5b,Bloor St W / Brock Ave,1,7
Toronto-mxahhEAE,2024-07-25T05:54:19.381000Z,DavenportRd/DovercourtRd-SMART--QQowQo06,2024-07-25,Thursday,00:03,Toronto,f3a880cb5277285662d2d68f5523488d,Davenport Rd / Dovercourt Rd - SMART,0,15
Toronto-glIRT2kz,2024-07-25T05:54:20.637000Z,1MarketSt-SMART--lacsCwuO,2024-07-25,Thursday,00:03,Toronto,844d02b2b7dfdabf7bd044c3edf050d5,1 Market St - SMART,11,0
Toronto-7RXfCCC9,2024-07-25T05:54:22.056000Z,BrickWorks--zRNuAMRR,2024-07-25,Thursday,00:03,Toronto,3d38244751d3c44617f0066466a3bc7d,Brick Works,9,14
Toronto-eKV8gmb7,2024-07-25T05:54:23.150000Z,UniversityAve/KingStW-SMART--317euzKx,2024-07-25,Thursday,00:03,Toronto,2b4c28b78247a24037bcff2ad8fcc605,University Ave / King St W - SMART,0,23
Toronto-LbKqWtWX,2024-07-25T05:54:22.236000Z,AmrothAve/DanforthAve--OYph3EHP,2024-07-25,Thursday,00:03,Toronto,9d7e8386839f9d834777d1cf0a8482c1,Amroth Ave / Danforth Ave,11,7
Toronto-PgZDYT4Y,2024-07-25T05:54:18.440000Z,SummerhillSubwayStation--vz32Z2ZI,2024-07-25,Thursday,00:03,Toronto,10722d0c5054c529a0d71f9eb2c89f92,Summerhill Subway Station,0,11
Toronto-C7Ji2zLP,2024-07-25T05:54:19.550000Z,BeatyAve/QueenStW--rmOpQZDV,2024-07-25,Thursday,00:03,Toronto,b1c628d5509021c582f104bc3089e514,Beaty Ave / Queen St W,14,4
Toronto-mabJVTbx,2024-07-25T05:54:19.558000Z,BlantyrePark--MCyojYQA,2024-07-25,Thursday,00:03,Toronto,f889b35bb8077eaa77f35bed4d524e89,Blantyre Park,7,14
Toronto-KhXGCUQM,2024-07-25T05:54:18.177000Z,QueenStE/RushbrookeAve--HrrIoul4,2024-07-25,Thursday,00:03,Toronto,7e8db6cca9980f9b6daf293197f25fc4,Queen St E / Rushbrooke Ave,8,7
Toronto-JF1y3J5C,2024-07-25T05:54:22.456000Z,DonlandsSubwayStation--4j4ADeq8,2024-07-25,Thursday,00:03,Toronto,34ec939e3772ab6f8f9be4ae0c98f3a2,Donlands Subway Station,3,12
Toronto-5HFt4RHQ,2024-07-25T05:54:18.200000Z,LynnWilliamsSt/EastLibertySt-SMART--PPYV3sZ0,2024-07-25,Thursday,00:03,Toronto,1cc9575bb686fa4a3eb7f4afbdea5073,Lynn Williams St / East Liberty St - SMART,6,7
Toronto-6BwfDnj2,2024-07-25T05:54:20.928000Z,EastwoodRd/WoodbineAve-SMART--jxdSMMVQ,2024-07-25,Thursday,00:03,Toronto,cf43a77e34066db8b926a42b49814963,Eastwood Rd / Woodbine Ave - SMART,4,9
Toronto-oeFUxwtb,2024-07-25T05:54:23.329000Z,285VictoriaSt--31N32HRs,2024-07-25,Thursday,00:03,Toronto,48f8a355073b35f8720761c96f77d86b,285 Victoria St,18,20
Toronto-OrWVeeeG,2024-07-25T05:54:21.472000Z,GerrardStE/VictoriaParkAve-SMART--0x1OL2m7,2024-07-25,Thursday,00:03,Toronto,c147f315755b1b1e79467fab3aaf3cb4,Gerrard St E / Victoria Park Ave - SMART,10,6
Toronto-1P9fJ0n1,2024-07-25T05:54:19.548000Z,KilgourRd/RumseyRd--wsWHxsMa,2024-07-25,Thursday,00:03,Toronto,199a939521be6324c802d8d50ebeb4a8,Kilgour Rd / Rumsey Rd,4,13
Toronto-VQsWDFT2,2024-07-25T05:54:16.033000Z,BaySt/ScollardSt--7G8R2foj,2024-07-25,Thursday,00:03,Toronto,04cadbe0f9b27f89f5fa6f6dbdea0883,Bay St / Scollard St,1,13
Toronto-I9ASkO28,2024-07-25T05:54:18.992000Z,WestonRd/StClairAveW-SMART--Qfw4X5Gv,2024-07-25,Thursday,00:03,Toronto,be90e51f9b29e31ae1d40a8dea028dcf,Weston Rd / St Clair Ave W - SMART,0,18
Toronto-pd2wxFun,2024-07-25T05:54:19.553000Z,SunnybrookHealthCentre-LWing--dOxgddKz,2024-07-25,Thursday,00:03,Toronto,4704fb679220b3879edfa3a853d55fbd,Sunnybrook Health Centre - L Wing,8,7
Toronto-Q9Zmi1iE,2024-07-25T05:54:19.556000Z,DundasStW/StHelen'sAve-SMART--DvrUhh43,2024-07-25,Thursday,00:03,Toronto,8e40f60a48a909297b4114be18956d5c,Dundas St W / St Helen's Ave - SMART,5,21
Toronto-L7SXBDvZ,2024-07-25T05:54:22.778000Z,YongeSt/StClairAve--ixYsfrbD,2024-07-25,Thursday,00:03,Toronto,2ad52acd0c231c654b488e03060224f2,Yonge St / St Clair Ave,14,2
Toronto-Y8BjpuXR,2024-07-25T05:54:16.772000Z,SpadinaAve/BlueJaysWay--e5fpKUYO,2024-07-25,Thursday,00:03,Toronto,1a0670e4e55fe4259c105c6803651334,Spadina Ave / Blue Jays Way,28,2
Toronto-47AotTN9,2024-07-25T05:54:16.162000Z,BloorStW/RiversideDr--5bGDwjue,2024-07-25,Thursday,00:03,Toronto,9d145fd59618d68dab06dba1c8900fe9,Bloor St W / Riverside Dr,0,22
Toronto-rVv0aR8M,2024-07-25T05:54:19.551000Z,SunnybrookHealthCentre-SWing--LmmPeh0p,2024-07-25,Thursday,00:03,Toronto,ea3315c38d0d6b79d5e38457850a1cfc,Sunnybrook Health Centre - S Wing,5,6
Toronto-Rg0glXOC,2024-07-25T05:54:18.436000Z,SimcoeSt/MichaelSweetAve--gVNCzpI0,2024-07-25,Thursday,00:03,Toronto,238f97722fa9fb7a59373178433ee0bb,Simcoe St / Michael Sweet Ave,3,15
Toronto-Nz1IuAEE,2024-07-25T05:54:19.817000Z,QueenStW/DovercourtRd--XGy9OiXN,2024-07-25,Thursday,00:03,Toronto,bac1dcd28fcdff0438987edfef742154,Queen St W / Dovercourt Rd,10,1
Toronto-Q5ADWSKB,2024-07-25T05:54:20.642000Z,King'sMillPark--4c63V01p,2024-07-25,Thursday,00:03,Toronto,b5473ba8329a31e18dfbc5067cf61369,King's Mill Park,6,20
Toronto-w5X6KZjt,2024-07-25T05:54:16.122000Z,135QueensWharfRd-SMART--ycF3BULn,2024-07-25,Thursday,00:03,Toronto,2a56ebfe680276d40a591ef322457f70,135 Queens Wharf Rd - SMART,13,1
Toronto-z5r1f3kg,2024-07-25T05:54:15.906000Z,406OakwoodAve--2B0dnqAL,2024-07-25,Thursday,00:03,Toronto,fc6389e5eba6c99ed3c0185b65c9cb5c,406 Oakwood Ave,1,18
Toronto-vYzmFp5g,2024-07-25T05:54:20.828000Z,GranbySt/ChurchSt-SMART--GqAL5l2f,2024-07-25,Thursday,00:03,Toronto,3681db49ef2d337bfb035ab1ac33e2c2,Granby St / Church St - SMART,19,5
Toronto-Liy6ZnVo,2024-07-25T05:54:21.976000Z,LumsdenAve/EastdaleAve--zTxAs0rD,2024-07-25,Thursday,00:03,Toronto,d10b85cd917407519f2491252a022a01,Lumsden Ave / Eastdale Ave,2,18
Toronto-6NSGE1au,2024-07-25T05:54:18.556000Z,YongeSt/LawrenceAveE--oy2iNWOW,2024-07-25,Thursday,00:03,Toronto,2cf04264d349d318f68193444d9c5ad0,Yonge St / Lawrence Ave E,5,17
Toronto-fSLxsOnC,2024-07-25T05:54:17.637000Z,YongeSt/OrchardViewBlvd--g1iRPfAE,2024-07-25,Thursday,00:03,Toronto,b63112d639d75af6c2e5481df147cf77,Yonge St / Orchard View Blvd,34,0
Toronto-3bzWZQJx,2024-07-25T05:54:20.670000Z,LowerDonRiverTrailandTaylorCreekTrail--9WgxTEGp,2024-07-25,Thursday,00:03,Toronto,7398115d8ae10074445ef787822317dd,Lower Don River Trail and Taylor Creek Trail,13,4
Toronto-S23tAqx6,2024-07-25T05:54:21.982000Z,StColumbaPl/StClairAveE--NYMWKN03,2024-07-25,Thursday,00:03,Toronto,3941abb3cf0f4b0fed316e0a2ed7452f,St Columba Pl / St Clair Ave E,5,13
Toronto-ImD5mN1M,2024-07-25T05:54:17.123000Z,StrachanAve/Princes'Blvd--iLUJr1ta,2024-07-25,Thursday,00:03,Toronto,9eb5acc897b27515ad12ee8fade63062,Strachan Ave / Princes' Blvd,9,9
Toronto-hNKZHNpG,2024-07-25T05:54:19.509000Z,KingStE/RiverSt--mG0dA6eb,2024-07-25,Thursday,00:03,Toronto,8b5819a5a6fb1ea79521a607ebb0a5ab,King St E / River St,14,0
Toronto-CxcU4Xqi,2024-07-25T05:54:17.740000Z,YongeSt/GolfdaleRd--MdxmirQM,2024-07-25,Thursday,00:03,Toronto,bc0aa12455a97e86cf1be415300027db,Yonge St / Golfdale Rd,5,10
Toronto-36V5035v,2024-07-25T05:54:21.709000Z,640BloorStreetE--ztPaNr6E,2024-07-25,Thursday,00:03,Toronto,685abb6b7df0fc0b474505ef5e2663fe,640 Bloor Street E,1,16
Toronto-X2Yka7Dx,2024-07-25T05:54:17.128000Z,YorkUniversity(GlendonCampus)-SMART--q0B8dcpl,2024-07-25,Thursday,00:03,Toronto,2fe7046cdd8cc701a2240f52b9e8555f,York University (Glendon Campus) - SMART,2,13
Toronto-FMpUrSa2,2024-07-25T05:54:17.134000Z,1303YongeSt-SMART--GPDKcD0n,2024-07-25,Thursday,00:03,Toronto,37b4b6822fe05d33d64c2a174a23a4ee,1303 Yonge St - SMART,0,16
Toronto-EWJ0clY2,2024-07-25T05:54:17.017000Z,YorkUniversityStation(South)-SMART--flPwtGUe,2024-07-25,Thursday,00:03,Toronto,db63343ae1e174637ed6eba3912c4440,York University Station (South) - SMART,0,16
Toronto-5yGE5pX1,2024-07-25T05:54:22.586000Z,WoodbineSubwayStation--1kN2A9ME,2024-07-25,Thursday,00:03,Toronto,ef56a1cd06ce475b3420570afbced3fa,Woodbine Subway Station,1,13
Toronto-kUCpoDZC,2024-07-25T05:54:19.554000Z,SpadinaAve/SussexAve-SMART--6hrENLB6,2024-07-25,Thursday,00:03,Toronto,e5f767772c705d8231b6b198de4aa458,Spadina Ave / Sussex Ave - SMART,7,26
Toronto-QJlQyXeh,2024-07-25T05:54:20.387000Z,SimcoeSt/QueenStW--UrwAq23z,2024-07-25,Thursday,00:03,Toronto,fc7fa6476f3fce587eeb9e2200faa005,Simcoe St / Queen St W,1,36
Toronto-ZfZm0YzI,2024-07-25T05:54:20.026000Z,BathurstSt/FrontStW--sMhtmXt9,2024-07-25,Thursday,00:03,Toronto,a93e2f7df07b08d45c3ae0a1502c184c,Bathurst St / Front St W,24,9
Toronto-ybO5JiYm,2024-07-25T05:54:18.490000Z,BaySt/HarbourSt(East)--twSU2Eik,2024-07-25,Thursday,00:03,Toronto,ca19ceffb308e52cc30e908f7dd57475,Bay St / Harbour St (East),8,15
Toronto-OE8xzBcF,2024-07-25T05:54:19.393000Z,EastLibertySt/WesternBatteryRd--ZEJR8FZj,2024-07-25,Thursday,00:03,Toronto,b64e9d0701f0c67b654468e6bfdba32a,East Liberty St / Western Battery Rd,17,1
Toronto-CgfARUfH,2024-07-25T05:54:20.006000Z,KingStW/BrantSt--Ruhx7dsB,2024-07-25,Thursday,00:03,Toronto,5e955f1219b3ebaf906b808073da5e1e,King St W / Brant St,2,17
Toronto-44XWgjfp,2024-07-25T05:54:19.972000Z,BloorStW/GladstoneAve-SMART--QWOsJOok,2024-07-25,Thursday,00:03,Toronto,3a6af188aaae40c51d6ec8d22cd104d2,Bloor St W / Gladstone Ave - SMART,2,6
Toronto-cgfbIlgI,2024-07-25T05:54:19.145000Z,FortYorkBlvd/GarrisonRd--thHTiOmW,2024-07-25,Thursday,00:03,Toronto,3ffc414d28a17036998674a120f66c6f,Fort York Blvd / Garrison Rd,10,3
Toronto-IDtgxAZ6,2024-07-25T05:54:20.372000Z,HouseySt/DanLeckieWay--46nJIcKo,2024-07-25,Thursday,00:03,Toronto,32444ff0455dc908ae997a28379ebe7d,Housey St / Dan Leckie Way,23,2
Toronto-t1EhSWHV,2024-07-25T05:54:17.141000Z,1525DundasStW--8nhCTfzC,2024-07-25,Thursday,00:03,Toronto,bf59891d338ebdd311b6d839cdde77b8,1525 Dundas St W,13,0
Toronto-UmKlXNPu,2024-07-25T05:54:17.808000Z,85LeeAve--4N5KVxsE,2024-07-25,Thursday,00:03,Toronto,32b49dd6da901eac98ec2028f4447d71,85 Lee Ave,5,19
Toronto-dVINf3Hq,2024-07-25T05:54:17.817000Z,MutualSt/ShuterSt(ArenaGardens)--yZdixY0P,2024-07-25,Thursday,00:03,Toronto,a5836251279be7a7699855d904f4ddf0,Mutual St / Shuter St (Arena Gardens),15,3
Toronto-o7HRnBl7,2024-07-25T05:54:17.774000Z,QueenStE/JosephDugganRd--xIRlMYaB,2024-07-25,Thursday,00:03,Toronto,010507feed5b8d87c40cd95933ed5654,Queen St E / Joseph Duggan Rd,16,2
Toronto-neY378pZ,2024-07-25T05:54:17.778000Z,HeyworthCres/KingstonRd--NA3f4o79,2024-07-25,Thursday,00:03,Toronto,941a4749a64f58b21da983a2c679ee40,Heyworth Cres / Kingston Rd,3,15
Toronto-utZlUzcL,2024-07-25T05:54:17.893000Z,StClairAveW/CaledoniaRd--gobNSWUK,2024-07-25,Thursday,00:03,Toronto,d9103bade315662e56fbbc902b342ee6,St Clair Ave W / Caledonia Rd,0,13
Toronto-utcQj17p,2024-07-25T05:54:19.173000Z,WellingtonStW/StaffordSt--unjW7dr3,2024-07-25,Thursday,00:03,Toronto,e7c767f3a1e8dcb9a41229a68b69eaad,Wellington St W / Stafford St,19,1
Toronto-kbEM3LnX,2024-07-25T05:54:16.492000Z,111BroadviewAve--rAFiiXOf,2024-07-25,Thursday,00:03,Toronto,a7060ce11ef209bd9f6905ab5bd50a34,111 Broadview Ave,7,7
Toronto-v7nN1jf2,2024-07-25T05:54:17.798000Z,ChristieSt/DupontSt--oYXDs5jv,2024-07-25,Thursday,00:03,Toronto,947c5660ee75d790b7db219013ea64e7,Christie St / Dupont St,2,16
Toronto-cvo6P3JH,2024-07-25T05:54:21.826000Z,RichmondStE/JarvisStGreenP--hWEJxhVR,2024-07-25,Thursday,00:03,Toronto,b59204ea6e3eaa8ade44469b0cd3703e,Richmond St E / Jarvis St Green P,11,4
Toronto-VeRrZdky,2024-07-25T05:54:16.504000Z,OakSt/SackvilleSt--rfkCaD3m,2024-07-25,Thursday,00:03,Toronto,b01afd080bfe7a9ae061756b868ef9f0,Oak St / Sackville St,16,0
Toronto-RNEODpMN,2024-07-25T05:54:16.476000Z,24MountjoyAve--DnjaHVpb,2024-07-25,Thursday,00:03,Toronto,4c1ee1ccabcd1c9eaca449e5b3bbbb6f,24 Mountjoy Ave,4,15
Toronto-xe0SeEWi,2024-07-25T05:54:16.484000Z,ColgateAve/CarlawAve--9yBf0JTH,2024-07-25,Thursday,00:03,Toronto,d2505c265a6e749d5d2be70c140f029d,Colgate Ave / Carlaw Ave,18,1
Toronto-kNtplqlE,2024-07-25T05:54:16.462000Z,FelsteadAve/GillardAve(MonarchPark)--Uhgfr21C,2024-07-25,Thursday,00:03,Toronto,a2f8dc99e24a4f75d8d8f3f98efbc535,Felstead Ave/Gillard Ave (Monarch Park),10,16
Toronto-X6XGZtdf,2024-07-25T05:54:18.483000Z,LowerJarvisSt/TheEsplanade--FLWhgTGk,2024-07-25,Thursday,00:03,Toronto,290fef611ea995910eb2d8e6dee93350,Lower Jarvis St / The Esplanade,15,0
Toronto-xbrobInG,2024-07-25T05:54:16.529000Z,101CedarvaleAve--dTBxHS9r,2024-07-25,Thursday,00:03,Toronto,edbbbbc2b0bd5c8322b6395633ce610c,101 Cedarvale Ave,5,11
Toronto-KAawSf2G,2024-07-25T05:54:17.929000Z,StClairAveW/OakwoodAve--vRguRPcj,2024-07-25,Thursday,00:03,Toronto,61b868926458c2406053b0bf2f81dcd6,St Clair Ave W / Oakwood Ave,2,13
Toronto-cT1rMRc9,2024-07-25T05:54:16.536000Z,BeltlineTrail/YongeSt--fwceipOC,2024-07-25,Thursday,00:03,Toronto,804d113fb2dbc6b44947189e9e8bff7d,Beltline Trail / Yonge St,9,12
Toronto-N2oFQ1et,2024-07-25T05:54:18.578000Z,ShawSt/EssexSt-SMART--k44d6QMJ,2024-07-25,Thursday,00:03,Toronto,7a271c4cbc993e06ac677f78d5b6ba4b,Shaw St / Essex St - SMART,8,6
Toronto-x9zvS7AB,2024-07-25T05:54:16.512000Z,StClairAveW/RobinaAve--HUz4cqb3,2024-07-25,Thursday,00:03,Toronto,d24c01668df7f8e972f3e5980bf1fc6e,St Clair Ave W / Robina Ave,4,11
Toronto-GVmBkmWw,2024-07-25T05:54:18.229000Z,JosephJPiccininniCommunityCentre--6jsgyMyv,2024-07-25,Thursday,00:03,Toronto,a76d410d56c1dadfbc8960683df209e2,Joseph J Piccininni Community Centre,1,18
Toronto-zAA96PpM,2024-07-25T05:54:18.916000Z,11SpadinaRd--OaWSpxMe,2024-07-25,Thursday,00:03,Toronto,910e92b9e361308bb305c6780fce822f,11 Spadina Rd,4,4
Toronto-9c8bQErw,2024-07-25T05:54:18.025000Z,VanauleySt/QueenStW-SMART--IxdIftSN,2024-07-25,Thursday,00:03,Toronto,56275b952451bea6cdc0a9e666ea363f,Vanauley St / Queen St W - SMART,11,0
Toronto-QE2GvqRR,2024-07-25T05:54:17.435000Z,SherbourneSt/WellesleyStE--kEvg0CwH,2024-07-25,Thursday,00:03,Toronto,2904c293698dc248004b5f43e1a28f80,Sherbourne St / Wellesley St E,29,0
Toronto-3N74yJnE,2024-07-25T05:54:21.227000Z,QueenStW/BaySt(CityHall)--PBPKUzKA,2024-07-25,Thursday,00:03,Toronto,2e6dd23e4dee03087c5e80f76cda5519,Queen St W / Bay St (City Hall),0,19
